tweet_id,kurdish_tweets,sentiment,author,content,tweets,kurdish_sentiments
1957073753,ڕقی لە تۆڕە. تویتەر ناکاتەوە. http://plurk.com/p/wxlxs,hate,imayami,hates the net. ayaw bumukas ng twitter.  http://plurk.com/p/wxlxs,hates the net. ayaw bumukas ng twitter. http://plurk.com/p/wxlxs,ڕق
1957073984,ئاه، ئینتەرنێتەکەم دابەزیبوو!,worry,GravesNovels,"Ugh, my internet was down!","Ugh, my internet was down!",نیگەران
1957074101,omg ئەمڕۆ ئەوەندە تویتم نەکرد.... *خەم*,surprise,Ms_MaryJane,omg i didnt tweet all that much today.... *sadness*,omg i didnt tweet all that much today.... *sadness*,سوپرایز
1957074214,هەست بە سەرسوڕمانێکی زۆر دەکات و دەیەوێت بگەڕێتەوە ماڵەوە.,worry,nurulz,is feeling so giddy and wanna go home.,is feeling so giddy and wanna go home.,نیگەران
1957074267,هەفتەکە تەنها وەک خۆی نەبوو بەبێ نمایشێکی ئادەم لامبێرت!!!,neutral,NACYBUL,the week just wasnt the same without an adam lambert performance!!!,the week just wasnt the same without an adam lambert performance!!!,ئاسایی
1957074812,بەستەرەکە کارناکات,neutral,joslinjewels,@rockingjude The link doesn't work,The link doesn't work,ئاسایی
1957074977,سەرەوە و پاککردنەوە. دوا ڕۆژی کەمپی گەنجانە,worry,thewebguyuk,Up and packing. Its the last day of youth camp,Up and packing. Its the last day of youth camp,نیگەران
1957075035,کچە قسەخۆش، کەی دەگەڕێیتەوە ! chaceeeeeee..,neutral,chowcassendra,"GOSSIP GIRL, WHEN ARE YOU COMING BACK  ! chaceeeeeee..","GOSSIP GIRL, WHEN ARE YOU COMING BACK ! chaceeeeeee..",ئاسایی
1957075180,Smh hiphop قافیەی منداڵان,neutral,SoundExecution,Smh @ hiphop nursery rhymes,Smh hiphop nursery rhymes,ئاسایی
1957075229,کەسێک تکایە ورچە جەمسەرییەکان ڕزگار بکات!,worry,Chassidy72,Somebody please save the polar bears!,Somebody please save the polar bears!,نیگەران
1957075268,nooooooooooooo من تەنها سەیری زۆر وێنە دەکەم خخخخخخخ,happiness,mrs_mcsupergirl,@PandaMayhem noooooooooooo i just look at a lot of pictures   lol lol,noooooooooooo i just look at a lot of pictures lol lol,بەختەوەر
1957075370,بەڕاستی خەواڵووی نییە ...بێزار وشەی دروستە...دیسانەوە کارێکی زۆر نییە,surprise,inimeg,@CrazyBallerina Not really sleepy ...bored is the right word ... again not much work,Not really sleepy ...bored is the right word ... again not much work,سوپرایز
1957075457,لە هاوڕێیەکی تەمەن ١٦ ساڵەوە هاتۆتە بەرچاوم کە بەم دواییە تۆنێک کێشم زیاد کردووە. نەیدەزانی ئەوە منم.,worry,ljslover,It has come to my attention from a 16yo friend that I've recently gained a TON of weight. He didn't know it was me.,It has come to my attention from a 16yo friend that I've recently gained a TON of weight. He didn't know it was me.,نیگەران
1957075557,پێشبینی بکە ئەمشەو لە ماڵەوە دەمێنمەوە...هیچ فیلمێک بۆ من نییە,worry,Dreamofdragons,guess im staying home tonight...no movie-ing for me,guess im staying home tonight...no movie-ing for me,نیگەران
1957076048,چووە فرۆشگای cd بۆ گەڕان بەدوای cd. بەڵام,sadness,hakeem,went to the cd store to search for the cd. But,went to the cd store to search for the cd. But,دڵتەنگ
1957076214,کەش و هەوای مانگێک لەمەوبەرم بیردەخاتەوە ترسناک بوو هیوادارم هەموو شتێک باش بێت باوەشکردن,worry,passionsista,@BuzzEdition reminds me of the weather a month ago it was horrible  I hope all is well hugs,reminds me of the weather a month ago it was horrible I hope all is well hugs,نیگەران
1957076433,بیری دایکم دەکەم.. &quot;فریشتەکان ڕێبەرایەتیت بکەن&quot;,sadness,sayble,I miss my mom..  &quot;May angels lead you in&quot;,I miss my mom.. &quot;May angels lead you in&quot;,دڵتەنگ
1957076450,بەڕاستی هیچ ئەپێکی تویتەری ئەندرۆید نییە بە قەبارەی تویتی,love,brockm,there's really no android twitter app of Tweetie's calibre,there's really no android twitter app of Tweetie's calibre,خۆشەویستی
1957076577,لە کەناری جاکسۆنڤیل لە ئاوی ساردی کەردا دەڕۆین بەڵام دەبێت بەیانیان کار بکەن ily &lt;('-')&gt;,hate,benfulghum,on jacksonville beach walking in the cold Ass water   but have to work in the morning   ily &lt;('-')&gt;,on jacksonville beach walking in the cold Ass water but have to work in the morning ily &lt;('-')&gt;,ڕق
1957077528,نا ئەوە نیە...,neutral,KhoreoKat,"@taylor_d No, it's not...","No, it's not...",ئاسایی
1957077552,من هەموو ڕۆژێک هەمان هەستم هەیە,sadness,krzy415,@chocolovere i feel the same way every day,i feel the same way every day,دڵتەنگ
1957077564,ناتوانێت بخەوێت. مژدە دەدات. ئەو ڕۆژەی کە دەبێت تێیدا بخەوم و دەبێت هەستم و لەگەڵ دایکم بچمە بازاڕکردن. ئاخ.,sadness,M_R_Barlow,Can't sleep. Sucks. The one day i have to sleep in and i have to get up and go shopping with mom. Ugh.,Can't sleep. Sucks. The one day i have to sleep in and i have to get up and go shopping with mom. Ugh.,دڵتەنگ
1957077934,باشە من تەنها گەیشتمە ماڵەوە و ئەو نەبوو لەسەر تا tmw لە 530p بەڵام لەگەڵ comcast ئەو لەسەر ئێستا بەڵام من didnt بیری,neutral,MunjknMoe,@crunchmonkey78 well i just got home and its not on till tmw at 530p but with comcast its on right now  but i didnt miss it,well i just got home and its not on till tmw at 530p but with comcast its on right now but i didnt miss it,ئاسایی
1957078157,کاتی خەوتن. بەڕاستی بیری باوکی خوای گەورەم دەکەم لە ئێستادا. خۆشم دەوێی واین,sadness,LoveRichele,Sleppytime. Really missing my godfather right now. Love you Wayne,Sleppytime. Really missing my godfather right now. Love you Wayne,دڵتەنگ
1957078740,بۆیە ئێستا سەرئێشەت هەبێت و دەمژێت,sadness,KayLove254,So have a headache right now and it sucks,So have a headache right now and it sucks,دڵتەنگ
1957079130,هیوادارم بە باشی بخەویت کوڕان هێشتا لێرەن,worry,AmGies,@JayDz hope ya sleepin well  guys still here,hope ya sleepin well guys still here,نیگەران
1957079355,دەبێ تەواو بم.... بەڵام من نیم. وێنەکێشانی ڕەنگاوڕەنگ، لێرەدا دێم.,fun,drugunter,"i should be finished.... but i'm not.  color drawing, here i come.","i should be finished.... but i'm not. color drawing, here i come.",خۆشی
1957079403,لەیکەرز، بەیبی لەیکەرز!! بیری یارییەکە دەکەم tmwr. من دەبێت کار بکەم دەبێت بەردەوام پۆستم بکەیت تکایە,sadness,XonneL,"@jwray12 Lakers, baby Lakers!! I'll miss the game tmwr. I have to work  you'll have to keep me posted please","Lakers, baby Lakers!! I'll miss the game tmwr. I have to work you'll have to keep me posted please",دڵتەنگ
1957079496,خواردنی ئاسوودەیی ڕۆژ: pan mee. هەرچەندە، تامی هیچ خۆشی نەبوو..,sadness,joanneliyeng,"comfort food of the day: pan mee. though, it didnt taste any good..","comfort food of the day: pan mee. though, it didnt taste any good..",دڵتەنگ
1957079533,نەفرەت لە سەرخۆش بوون و گەرم دەمژێت,worry,hot_firekitty,damn being drunk and hot sucks,damn being drunk and hot sucks,نیگەران
1957079568,بیری کۆرپەکەم دەکات.,sadness,moniquemiranda,misses my baby.,misses my baby.,دڵتەنگ
1957079622,خەوتووە چونکە کاغەزی هەیە بۆ ئەنجامدانی.,worry,KevinAbbeyTech,is not sleeping because he has paperwork to do.,is not sleeping because he has paperwork to do.,نیگەران
1957079972,لە ئاوی سارد و سەهۆڵاویدا دەشۆردرێت. ئێستا ئارەقکردنەوە. واتە یەک شت: من نەخۆشم,worry,mauramora,Showered in ice-cold water. Sweating now. Means one thing: I'm sick,Showered in ice-cold water. Sweating now. Means one thing: I'm sick,نیگەران
1957080150,نیوەشەو گریان.. خۆزگە ئەو کەسەی ویستم، منی دەویست هەر ئێستا,worry,drdre07,"midnight cry.. wish the person I wanted, wanted me right now","midnight cry.. wish the person I wanted, wanted me right now",نیگەران
1957080521,من پێویستم بە تۆیە کە فۆڵۆوم بکەیت بەڕاستی خێرا چونکە ناتوانم DM تۆ بکەم,neutral,KiraTalise,@mousebudden I'ma need you to follow me real quick cause I can't DM you,I'ma need you to follow me real quick cause I can't DM you,ئاسایی
1957080579,من خراپم و ناتوانم بخەوم,sadness,btiggs,I'm poorly and can't sleep,I'm poorly and can't sleep,دڵتەنگ
1957080963,چووە پۆلی پۆل. هەستکردن بە بێهیوایی. من بێهیوام کاتێک کە کۆنە بۆ سەماکردن یان جوڵەی سێکسی یان بڵاوکردنەوەی قاچەکانم.,worry,violetscream,Went to pole class. Feeling discouraged. I am hopeless when it cones to dancing or sexy moves or spreading my legs.,Went to pole class. Feeling discouraged. I am hopeless when it cones to dancing or sexy moves or spreading my legs.,نیگەران
1957081280,وە ئەم ڕۆحە هەژار و بەدبەختانە وا دەرناکەون کە هیچ پانتۆڵێکیان هەبێت بە هیچ شێوەیەک... ؟ http://blip.fm/~78qvz,worry,Toxiferous,"@RoasterBoy And these poor, unfortunate souls don't appear to have any pants at all...  ? http://blip.fm/~78qvz","And these poor, unfortunate souls don't appear to have any pants at all... ? http://blip.fm/~78qvz",نیگەران
1957081795,ئەگەر پێت بڵێم چەند جار قژم دەشۆم جارێکی تر هەرگیز قسەم لەگەڵ نەدەکرد,worry,katcal,@damohopo @StephanieEllen If I told you how often I wash my hair you would never speak to me again,If I told you how often I wash my hair you would never speak to me again,نیگەران
1957082086,لە شەوێکی تری بێخەو دەچێت کە تایبەتە بە ئەرکەکانی ماڵەوە. پێشوەختە ببورە خاتوو چاپمان.,worry,drinkupgorgeous,"Looks like another sleepless night dedicated to homework. Sorry in advance, Ms. Chapman.","Looks like another sleepless night dedicated to homework. Sorry in advance, Ms. Chapman.",نیگەران
1957082503,http://twitpic.com/662vk - بۆچی زۆر گاڵتەم پێدەکەن!!!,worry,teenicky,@jessicaduncan http://twitpic.com/662vk -  WHY DO U LOT MOCK ME!!!,http://twitpic.com/662vk - WHY DO U LOT MOCK ME!!!,نیگەران
1957082536,شەو باشت پێ نەگوت,worry,soulpoet101,didnt say goodnight to you,didnt say goodnight to you,نیگەران
1957082538,من کونیک نیم! بەنەفرەت بێت! [هەر ئێستا ئیمەیڵێکتان بۆ دەنێرم btw].,hate,sin__,@abguerraartist  I am not a pussy! damnit!  [sending you an e-mail right now btw],I am not a pussy! damnit! [sending you an e-mail right now btw],ڕق
1957082926,کاری هەیە تۆم.,sadness,ScottFerrante,has work tom.,has work tom.,دڵتەنگ
1957082939,لە فڕۆکەخانەی نێودەوڵەتی هۆنگ کۆنگ. دەبێت ٣-٤ کاتژمێر چاوەڕێی گەشتی داهاتوومان بکەین بۆ سیبو.,neutral,dansterdavid,In the Hongkong International Airport. Has to wait for 3-4 hours for our next flight to Cebu.,In the Hongkong International Airport. Has to wait for 3-4 hours for our next flight to Cebu.,ئاسایی
1957083056,ناتوانێت بخەوێت و هیچ شتێک لە tv!!,neutral,Rmgrooms,Can't sleep and nothings on tv!!,Can't sleep and nothings on tv!!,ئاسایی
1957083084,ئەو وێنانەی کە تازە بارم کردووە وێنەی منداڵی پشیلەکانمە. میسی ئێستا گەورە بووە و پشیلەیەکی بچووکی جوانە، بەڵام باتی ئێستا لە بەهەشتی پشیلە بچووکەکاندایە,love,synerje,"The pics I just uploaded are the baby pics of my cats. Missy is now an adult and a pretty little kitty, but Batty is in kitten heaven now","The pics I just uploaded are the baby pics of my cats. Missy is now an adult and a pretty little kitty, but Batty is in kitten heaven now",خۆشەویستی
1957083230,ئای ... تۆ سوپەرسید کراویت؟ بەپێی پێویست نیە، تەواو باش نیە,neutral,endlessblush,@KallieT oh ... you've been superseeded?  not good enough,oh ... you've been superseeded? not good enough,ئاسایی
1957083616,ئەمڕۆ ماڵئاوایی لە دووەم هاوڕێی باش دەکەین لە هەفتەیەکدا لە dmp بەڵام لانیکەم خۆر دەدرەوشێتەوە و من بە دڵنیاییەوە ئەم pm کار ناکەم,sadness,Mayceej,today we say goodbye to the second good friend in a week from dmp  but at least the sun is shinning and I'm definately NOT working this pm,today we say goodbye to the second good friend in a week from dmp but at least the sun is shinning and I'm definately NOT working this pm,دڵتەنگ
1957083641,fuckin'm ترانس تێلێکۆم,anger,elDi_irk,fuckin'm transtelecom,fuckin'm transtelecom,تووڕە
1957083786,بەڕاستی بەڕاستی بێزارە... وابزانم بچمە سەر جێگاکەم,boredom,munkeysmomma,"is really, really bored... I guess I will go to bed","is really, really bored... I guess I will go to bed",بێزار
1957083910,تەنها ١٠ خولەک پێش ئێستا کەسێکی نامۆم ناسی. لە دوکانەکەدا چەقۆی لێدەدام,worry,goyuuki,@Syo_of_the_dead I met a stranger just 10 min ago. He was stalking me at the store,I met a stranger just 10 min ago. He was stalking me at the store,نیگەران
1957084165,tee we beefin....پێویست بوو چی بکەیت پێش leavin؟؟؟؟,surprise,FreeBleuDaVinci,@ModelTheany  tee we beefin....what was u supposed to do before leavin????,tee we beefin....what was u supposed to do before leavin????,سوپرایز
1957084166,هەندێک جار ئەو شتانەی کە دەیڵێیت ئازاری ئەو کەسانە دەدات کە زۆرت خۆشدەوێت بەبێ مەبەست. وە هەرگیز هەرگیز ناتوانیت بیگریتەوە یان چاکی بکەیتەوە.,sadness,SteeleKarma,Sometimes the things you say hurt the ones you love most unintentionally.  And you can never ever take it back or fix it.,Sometimes the things you say hurt the ones you love most unintentionally. And you can never ever take it back or fix it.,دڵتەنگ
1957084446,کە دەمژێت!,sadness,megan901,@nickkk_ that sucks!,that sucks!,دڵتەنگ
1957084552,IIII دەزانم!!! و واتای,neutral,Mari8275,@dorkydeanna IIII know!!! and mean,IIII know!!! and mean,ئاسایی
1957084638,هەبوونی تا هەست بە کارکردن ناکەیت,sadness,Sweta,Having Fever  dont feel to work,Having Fever dont feel to work,دڵتەنگ
1957084742,خواردنی حەبی ئەسپ، بەو هیوایەی ئەمشەو بتوانم کەمێک بخەوم,worry,dsd721,"Taking Horse Pills, hoping I can get some sleep tonight","Taking Horse Pills, hoping I can get some sleep tonight",نیگەران
1957084935,خوێندکاری PGPM لە کوێوە؟ من خۆم نزیکەی ٤ ساڵ لەمەوبەر خوێندکاری PGPM بووم. خۆزگە دەمتوانی یەکێک بمێنمەوە,neutral,saurabh,@BusyGod PGPM student from where? I myself was a PGPM student about 4 years back. I wish I could stay one,PGPM student from where? I myself was a PGPM student about 4 years back. I wish I could stay one,ئاسایی
1957084945,ڕۆژانی ونبوو ناتوانن بە خێرایی تێپەڕن,sadness,TinaBinaTooReal,missing @MeLDiBiAsE...6 days can't pass quick enough,missing days can't pass quick enough,دڵتەنگ
1957085151,سڵاو! ئەوە قوتابخانەی منە! ڕقم لەو شوێنەیە.,hate,josh_kim,@juliaiiivir Hey! That's my school! I hate that place.,Hey! That's my school! I hate that place.,ڕق
1957085211,ئەمڕۆ لە ماڵەوە کار دەکەم، پشتم دەمکوژێت دکتۆر و پاشان فیزیۆ دوای دواتر ئەمڕۆ.,sadness,d3signar,"Working from home today, my back is killing me  Doctor and then physio after later today.","Working from home today, my back is killing me Doctor and then physio after later today.",دڵتەنگ
1957085406,گەڕانەوە بۆ سەر کار.. بەبێ هیچ سەرقاڵکردنێک..,neutral,chaitanyak,back to work.. with no distractions..,back to work.. with no distractions..,ئاسایی
1957086137,demi، تەنها سڵاوم پێ بکە و بەسە. تەنها دووبارەکردنەوەی بۆم تکایە زۆر خۆشم دەوێی!!!,happiness,destinyhope92,"@ddlovato demi, just say hi to me and it`s enough. just replay to me please  love you so much!!!","demi, just say hi to me and it`s enough. just replay to me please love you so much!!!",بەختەوەر
1957086150,awwww من هەرگیز سەرنجم بەم شتە نەداوە http://bit.ly/RConp,neutral,veedigga,awwww  i never noticed this http://bit.ly/RConp,awwww i never noticed this http://bit.ly/RConp,ئاسایی
1957086168,کە مژدە باش دەوڵەت سبەی دەستپێدەکات بۆیە من headin 2 جێگا، nitey nite,neutral,lpstewie,"@heavyharts that sucks  well state starts tomorrow so im headin 2 bed, nitey nite","that sucks well state starts tomorrow so im headin 2 bed, nitey nite",ئاسایی
1957086444,پێدەچێت ئەمڕۆ زۆر خۆش بێت بۆ کارکردن، چەندە بێزارکەر وەک ئەوەی هیچ بژاردەیەکم نییە,worry,steveapple,"Looks like it's going to be too nice to work today, how annoying as I have no choice","Looks like it's going to be too nice to work today, how annoying as I have no choice",نیگەران
1957086920,ئایا ئێوە لیستێکی سێتتان هێشتەوە؟ لەبیرم چوو داوای یەک xx بکەم,neutral,TartyTart,@mygoldmask did you guys keep a set list? I forgot to ask for one  xx,did you guys keep a set list? I forgot to ask for one xx,ئاسایی
1957087043,یەکەم سەرنجی سیلڤەرلایت: بەداخەوە، بە پشتبەستن بەو شتانەی ئەمڕۆ بینیم، تەواو کێشەدارە,neutral,elver,"First impression of Silverlight: sadly, based on what I saw today, it's quite problematic","First impression of Silverlight: sadly, based on what I saw today, it's quite problematic",ئاسایی
1957087059,بە نائومێدیەوە هیوادارە باوکم بمباتە یاری ڤانێسا,worry,AbiCorker,is desperatly hoping my dad takes me to vanessa's game,is desperatly hoping my dad takes me to vanessa's game,نیگەران
1957087780,سڵاو! کارەکەت گێل بکە!,worry,imma_winner_bby,@pb_and_jay hi!  Fuck your job!,hi! Fuck your job!,نیگەران
1957087793,بە قووڵی بیری هەمووتان دەکەم,sadness,Quastbabynumbr5,Missing you all deeply,Missing you all deeply,دڵتەنگ
1957088016,ئەو کاتەی کە دەچیتە سەر جێگاکە، دەبێت هەستم بۆ ئەوەی بچمە سەر کارەکەم,neutral,hiimmjramos,"the time you go to bed,  i have to get up to go to work","the time you go to bed, i have to get up to go to work",ئاسایی
1957088179,گەورە ئێستا!!! ڤانێسا لە مانگی ئەیلولدا دەبێتە ٣ ساڵ، زۆر خێرا تێدەپەڕێت! سەختە cuz Im workin زۆر، من لەدەستم لە alot,happiness,Halo3Junkie,"@mrssunshine96 big now!!! Vanessa is going to be 3 in September, its going by so fast!  its hard cuz Im workin so much, I miss out on alot","big now!!! Vanessa is going to be 3 in September, its going by so fast! its hard cuz Im workin so much, I miss out on alot",بەختەوەر
1957088224,بۆنکردن بۆنکردن ئاگاداربە ravels! بەهیوای ئەوەی بەم زووانە جارێکی تر چات بکەینەوە. لەم نێوەندەدا، من HELLA بیرت دەکەم.,sadness,shen_nanigans,"@Ravels sniff sniff  take care ravels! Hopefully we'll be chatting again soon. In the mean time, I'll HELLA miss you.","sniff sniff take care ravels! Hopefully we'll be chatting again soon. In the mean time, I'll HELLA miss you.",دڵتەنگ
1957088340,بەختم باشە ئێستا دەمەوێت تەلەپۆرت بکەم,neutral,pezz361356,"@miss_cheryl Lucky, now I want to teleport","Lucky, now I want to teleport",ئاسایی
1957088574,کەسێک تکایە ورچە جەمسەرییەکان ڕزگار بکات!,worry,Chassidy7,Somebody please save the polar bears!,Somebody please save the polar bears!,نیگەران
1957088900,لووتم دەڕژێت و سەرم لێدەدات و ددانەکانم وەک کۆیلە ئازاریان هەیە. پیاو. من هەست بە ترس ئەکەم. =((,worry,TriciaRuiiiz,"My nose is runny, my head is pounding, and teeth hurt like a bitch. MAN. @-) I feel awful.  =((","My nose is runny, my head is pounding, and teeth hurt like a bitch. MAN. I feel awful. =((",نیگەران
1957089208,نامەوێت ئەو کچە بڕوات..,sadness,Dannnielleuhh,I don't want her to leave..,I don't want her to leave..,دڵتەنگ
1957089386,Headin home...دەروون و ڕۆحم تازە کردەوە justa lil bit...Bac to reality.,relief,DjLiTeEyEz,Headin home...Refreshed my mind and soul justa lil bit...Bac to reality.,Headin home...Refreshed my mind and soul justa lil bit...Bac to reality.,ئارام
1957089465,پەروەردگار باش، تازە بینیم دەزگاکە کاردەکات بۆ ڕۆژی کراوەی داهاتوومان. پارە بۆ جام,happiness,allanmoran,"good lord, just seen the agency work for our upcoming Open Day. Money for Jam","good lord, just seen the agency work for our upcoming Open Day. Money for Jam",بەختەوەر
1957089708,wut ئێستا دەیکەم؟؟؟؟,empty,Jayisfly,wut do i do now????,wut do i do now????,بەتاڵ
1957089935,کارکردن بەڵام ئەوە Fridaaaayyyy,anger,umi78,Working   But it's Fridaaaayyyyy,Working But it's Fridaaaayyyyy,تووڕە
1957090025,لە گڕۆڤ بۆ فیلمی 'بمکێشە بۆ دۆزەخ'. هیوادارم کە نەمژێت.,worry,kathleenkane,At the Grove for 'Drag Me to Hell.' I hope that it doesn't suck.,At the Grove for 'Drag Me to Hell.' I hope that it doesn't suck.,نیگەران
1957090285,بۆیە هەست بە شتێکی گەپ دەکەم کە وتم HAPPY BELATED BIRFDAYY.. تەنها مانگێک دواکەوتووم,worry,ily_cutebutt,@NOLAevol so i feel like shit for saying HAPPY BELATED BIRFDAYY.. i'm only a month late,so i feel like shit for saying HAPPY BELATED BIRFDAYY.. i'm only a month late,نیگەران
1957090408,lmao...thats دڵتەنگ، جۆرێک بێهیوا دەکات 4rom goin ئەگەر گوێدرێژەکە وەک,sadness,divinedreams4me,"@KaliyahPjones lmao...thats sad, kinda discourages me 4rom goin if the shit's wack","lmao...thats sad, kinda discourages me 4rom goin if the shit's wack",دڵتەنگ
1957090493,لە شوێنی کارەکەم 9:45 گەیشتمە ماڵەوە و تەنها پاککردنەوەکەم تەواو کرد. ئێستا پێویستم بەوەیە نانی ئێوارە بخۆم و نازانم چیم دەوێت!! ئاه...ئۆه باشە. لەوانەیە نەخوات.,surprise,FeistyRedheadHB,Got home from work @ 9:45 and JUST finished cleaning. Now I need to eat dinner and don't know what I want!!  Ugh...oh well. Might not eat.,Got home from work 9:45 and JUST finished cleaning. Now I need to eat dinner and don't know what I want!! Ugh...oh well. Might not eat.,سوپرایز
1957090496,ئه‌م ویست له‌وێ بم,sadness,BossTycoonLZ,@WillyNorthpole I wish I was there,I wish I was there,دڵتەنگ
1957090643,بیری باتی بچووکەکەم دەکەم، تەمەنی تەنها ٣ مانگ بوو کاتێک نەخۆش کەوت، هەمیشە زۆر خۆش و پڕ لە ژیان بوو &lt;3 تەنانەت لە کۆتاییدا...,sadness,synerje,"I miss my little Batty, she was only 3 months old when she got sick, she was always so fun and full of life &lt;3 Even at the very end...","I miss my little Batty, she was only 3 months old when she got sick, she was always so fun and full of life &lt;3 Even at the very end...",دڵتەنگ
1957091075,دواجار یانەی ئێف سی جارێکی تر سەرکەوتەوە. پەیوەستە بە کاتەوە. ڕقم لەوەیە کە ئەمە بەردەوام ڕوودەدات,neutral,mmodi93,FC is finally up again. it's about time. i hate that this keeps happening,FC is finally up again. it's about time. i hate that this keeps happening,ئاسایی
1957091147,بەجدی بێزار بووم بەبێ ئەوەی کەس قسەی لەگەڵ بکات... بەڵام ئەوەندە ماندوو نەبووە بۆ خەوتن,neutral,lilmissmelz84,seriously bored without anyone to talk to... but not tired enough for sleep,seriously bored without anyone to talk to... but not tired enough for sleep,ئاسایی
1957091327,بەیانی دیسانەوە! ڕقم لە بەیانیەکانە. ئەوەندە هێرشبەرە!,sadness,WeeWifie1981,morning again! I hate mornings. So offensive!,morning again! I hate mornings. So offensive!,دڵتەنگ
1957091357,هێشتا!! پشوویەک بدە بە کۆمپیوتەرەکەت omg,neutral,hobosexual,@keytar still!! give your computer a break omg,still!! give your computer a break omg,ئاسایی
1957091372,جێگەی نوستن جێگەی نوستن ئیتر هەرگیز وەڵامی نامە نادەیتەوە؟ ڕۆژێک پێشتر بیرم لێت کردەوە و یەکێکم نارد بەڵام هەرگیز نەمبیستەوە. ڕۆژێکی دڵتەزێن,sadness,ambieshell,bed bed bed @samuelasanders do you never answer texts anymore?  I thought of you the other day and sent one but never heard back. Sad day,bed bed bed do you never answer texts anymore? I thought of you the other day and sent one but never heard back. Sad day,دڵتەنگ
1957091954,لە کوێیت?,neutral,hommieJ,where u at?,where u at?,ئاسایی
1957092017,waah. ئێمە چیتر پیپەکانی تۆ نین.,sadness,Tinatru,@brianshead waah. We're no longer your peeps.,waah. We're no longer your peeps.,دڵتەنگ
1957092623,خخخ واو dawg دەنگ نادات کە تۆ یاری دەکەیت! ئێستا هەست بە خراپیی دەکەم هاها,sadness,drewcuano,@angelica_yo LOL wow dawg doesn't sound like you're playing!  I feel bad now haha,LOL wow dawg doesn't sound like you're playing! I feel bad now haha,دڵتەنگ
1957092921,لەڕادەبەدەر قووڵە,surprise,Quastbabynumbr5,Extremly deep,Extremly deep,سوپرایز
1957093069,پشیلە بچووکە بەخێوکەرەکانم گەورە دەبن...چوبا و وینستن 2 b لەدەست دەچن کاتێک ماڵە سەرسوڕهێنەرەکان بەدەست دەهێنن.,happiness,StoneFoxapparel,My little foster kittens are getting big...chubba and Winston are going 2 b missed when they get amazing homes.,My little foster kittens are getting big...chubba and Winston are going 2 b missed when they get amazing homes.,بەختەوەر
1957093096,هەفتەیەک تا بلۆکی تاقیکردنەوە,enthusiasm,AmyIsDayDreamin,one week till exam block,one week till exam block,پەرۆش
1957093148,ئێستا لەگەڵ پشیلەکانم لە ماڵەوە نیم!,neutral,KlownDogg,@Forever_Yours13 I'm not at home with my cats right now!,I'm not at home with my cats right now!,ئاسایی
1957093185,بە هیوای ئەوەی لە ئینگلیزی شکست نەهێنم. ئەوە تەنها جێگەی داخە,worry,jesshui,hoping i didn't fail english. that would just be sad,hoping i didn't fail english. that would just be sad,نیگەران
1957093471,بزانە چی گەورە دەبێت؟ بۆ ئەوەی شانم ئازاری نەمێنێت تا بتوانم جارێکی تر ئاسایی بخەومەوە. من تەنها چەند کاتژمێرێکی تۆکمەم دەوێت/پێویستم بە خەوی باش هەیە.,worry,linercare,Know what would be great? For my shoulder to stop hurting so I can sleep normal again.  I just want/need a few solid hours of good sleep.,Know what would be great? For my shoulder to stop hurting so I can sleep normal again. I just want/need a few solid hours of good sleep.,نیگەران
1957093807,دوا نمایشی لینۆ ئەمشەو بوو. من لە کۆنان باشتر حەزم لێیە.,neutral,psychkatie,Leno's last show was tonight.  I like him better than Conan.,Leno's last show was tonight. I like him better than Conan.,ئاسایی
1957093920,داوای لێبوردن دەکەم لە ئەزموونە خراپەکانی شۆفێریکردنت.,sadness,ebelow,@MariusLT I'm sorry about your bad driving experiences.,I'm sorry about your bad driving experiences.,دڵتەنگ
1957093924,من هیچ کام لەوانەم نییە,neutral,mrs_mcsupergirl,@monpio i don't have any of that,i don't have any of that,ئاسایی
1957094323,لە ئێستاوە لەدەست دەدات,sadness,VdChiongbian,Already misses @CMontecillo,Already misses,دڵتەنگ
1957094812,ڕەنگە پلانەکە بگۆڕێت، nooooooo,hate,vyvien,"plan may changes , nooooooo","plan may changes , nooooooo",ڕق
1957094989,خوشکەکەم دوچباگە,hate,tonydeanxo,my sister is a douchebag,my sister is a douchebag,ڕق
1957095452,کاتێک فرۆشتنێک تەواو ناکەیت کرێی دووبارە لیستکردنەوە هەیە؟ کە دەمژێت!,surprise,textdrivebys,@fiercebanana there's relisting fees when you don't complete a sale?  that sucks!,there's relisting fees when you don't complete a sale? that sucks!,سوپرایز
1957095604,هەڕەمەکی خاوەنی a,neutral,Spigrrl,@eCheers Random has an a,Random has an a,ئاسایی
1957096302,دەمزانی دەبوو ماسکی سارس لە فڕۆکەکەدا لە سۆکالەوە لەبەر بکەم.. هەستکردن بە سەرەتای قورگ ئێشە,worry,purplelaptopgrl,I knew I should've worn the SARS mask on the plane from SoCal.. feeling the beginnings of a sore throat,I knew I should've worn the SARS mask on the plane from SoCal.. feeling the beginnings of a sore throat,نیگەران
1957096324,گریت کە حەمامەکە هێشتا ئازاد نییە- کارکردنی پێشوەختە ڕوونادات. وە پێویستم بە لووکە!,sadness,ether_radio,Gutted that the bathroom still isn't free- early work isn't going to happen  . And I need the loo!,Gutted that the bathroom still isn't free- early work isn't going to happen . And I need the loo!,دڵتەنگ
1957096447,تەمموز... زۆر درێژە,neutral,Samm_xo,@ddlovato july... too long,july... too long,ئاسایی
