tweet_id,kurdish_tweets,sentiment,author,content,tweets,kurdish_sentiments
1751854466,aw! ئەو زۆر نازدارە!!!,love,ricemovesjoe,@ddlovato aw! she's super cute!!!,aw! she's super cute!!!,خۆشەویستی
1751854546,کۆتا هەفتەیەکی خۆش,love,babepretty,@zefrank have a lovely weekend,have a lovely weekend,خۆشەویستی
1751854565,awwwww دروی هەژار... هیوادارم پێش کروش هەست بە باشتر بوون بکەیت,relief,cnicoleprgirl,@worldfamousKid awwwww poor Drew... I hope you feel better before Krush,awwwww poor Drew... I hope you feel better before Krush,ئارام
1751854650,یانەی ستریپ خەریکە هەڵدەگرێت!,neutral,MissBToken,@kid_twist86 strip club is picking up!,strip club is picking up!,ئاسایی
1751854682,ئاو یای,neutral,hbaum10,@mshemoney Aw Yay,Aw Yay,ئاسایی
1751854687,هه‌ست به‌باشى ده‌كات! c بە درێژایی هەفتە ددانی کردووە &amp; زەق و زەق بووە...,relief,JennyErikson,@dexterlo feel better!   c's been teething all week &amp; its been rough...,feel better! c's been teething all week &amp; its been rough...,ئارام
1751854696,لە تەلەفۆن بۆ دایکم http://tinyurl.com/otdn9u,neutral,viasatellite,On the phone to mum  http://tinyurl.com/otdn9u,On the phone to mum http://tinyurl.com/otdn9u,ئاسایی
1751854724,PRIDE کۆتایی هەفتەی داهاتوو لە لۆنگ بیچ!!,enthusiasm,anasmiles,@theteganandsara PRIDE next weekend in Long Beach!!,PRIDE next weekend in Long Beach!!,پەرۆش
1751854734,هەستی پێدەکات,worry,chrisg00die,is feelin it,is feelin it,نیگەران
1751854761,شەو شاد.,worry,JoeyHavenLiegh,@thebadhousewife  Goodnight.,Goodnight.,نیگەران
1751884781,یاری بینگۆ لەگەڵ دایکم و خانمە پیرەکانی تر,neutral,LiveLaughShop,Playing bingo with my mom and other old ladies,Playing bingo with my mom and other old ladies,ئاسایی
1751884820,تازە سەیری فیلمی The Holidayم کردووە. لەبیرم چووبوو کە چ فیلمێکی هەستکردن بە باشی بوو! ئێوارەیەکی خۆشەویست.,happiness,SherylBreuker,Just watched the movie The Holiday. I had forgotten what a feel good movie it was!  Lovely evening.,Just watched the movie The Holiday. I had forgotten what a feel good movie it was! Lovely evening.,بەختەوەر
1751884823,باشە، کاتی خەوتن. شەوتان باش تویتەر,relief,lpsimper,"Ok, time for bed. Good night Twitter","Ok, time for bed. Good night Twitter",ئارام
1751884904,ئەوە ئەو ڕاستییەیە کە پێویستە تا کاتژمێر ٩ی بەیانی سبەی نیو کۆرسێک تێپەڕێنم کە منی خستۆتە خوارەوە. لە کۆبوونەوەکاندا دەبم!,worry,lbcollin,@siempreuntigre It's the fact that I need to get through half a course by 9 am tomorrow morning that has me down. I'll be at reunions!,It's the fact that I need to get through half a course by 9 am tomorrow morning that has me down. I'll be at reunions!,نیگەران
1751884973,تەنها لە ستاربەکس لەگەڵ فارا!,happiness,JonaJonas,Just at Starbucks with Farrah!,Just at Starbucks with Farrah!,بەختەوەر
1751885078,بێزار.. نزیکە لە ڕۆژی دایکان,worry,Hockeygirl12809,bored.. almost mothers day,bored.. almost mothers day,نیگەران
1751885079,چوون بۆ سواربوون! شەوێکی تەواو بۆ چوونە دەرەوە و ساردبوونەوە,happiness,Da_Bitch_XOXO,Going for a ride! Perfect night to go out and chill,Going for a ride! Perfect night to go out and chill,بەختەوەر
1751885086,ئێوارەخوانێکی خۆشمان لەگەڵ دایکم خوارد! من دەستم بە ڕۆڵی مریشک کردووە. بڕیارە شەوێک خواردن دروست بکەن. ئەوەی تر سبەی دەیکەم.,happiness,JenBrockwell,Had a nice dinner with mom! I've started the chicken rolls. They are going to cook overnight. The rest I'll do tomorrow.,Had a nice dinner with mom! I've started the chicken rolls. They are going to cook overnight. The rest I'll do tomorrow.,بەختەوەر
1751885146,تکایە سەیری www.mysweetebony.com بکە و lmk ڕای خۆت چییە ... یەکەم سایتی مووچەم ... سایتەکەتیش پۆست بکە!,happiness,MySweetEbony,please check out www.mysweetebony.com and lmk what you think  ... my first paysite ... post up your site too!,please check out www.mysweetebony.com and lmk what you think ... my first paysite ... post up your site too!,بەختەوەر
1751885207,پێویستە بزانم کەسێک بلیتی فڕۆکەم بۆ بکڕێت، تکایە؟,happiness,tashababyyy,"i need to see @betsycon7...now! someone buy me a plane ticket, please?","i need to see someone buy me a plane ticket, please?",بەختەوەر
1751885216,جانتایەکی تر؟ پێویستە وێنەکان ببینیت.,neutral,mavipoo,@visualheart another purse? Need to see photos.,another purse? Need to see photos.,ئاسایی
1751885231,ئەمشەو سەیری ستار ترێک ناکات. بەڵام بەرەو ئێوارەخوانێکی خۆشەویست و شەوێکی یارییە تەختە خۆشەکان لەگەڵ...,happiness,MarylTweets,is NOT watching Star Trek tonight. But is heading to a lovely dinner and fun board games night with @chrisweis,is NOT watching Star Trek tonight. But is heading to a lovely dinner and fun board games night with,بەختەوەر
1751885280,بەهیوای بەختێکی باش! گومانم نییە تۆ پێکەنیناوی دەبیت. بەڕاستی بە هیوای ئەوەی بتبینم وەک جۆرێک لە مادەی خۆراکی فۆم جل و بەرگت لەبەردایە و بچیت...,love,clarkie_16,@jtimberlake good luck! I have no doubt you will be hilarious. really hoping to see you dressed as some kind of foam food item  and go...,good luck! I have no doubt you will be hilarious. really hoping to see you dressed as some kind of foam food item and go...,خۆشەویستی
1751885284,ئێوارەخوانی پەیامنێری WH لەرزین! واندا سایکس پێکەنیناوی بوو و ئۆباما زۆر خراپ نەبوو ڕۆژی دایکتان پیرۆز بێت بۆ هەموو ئەو دایکانەی لەوێدان......,fun,Camillewyatt,WH Correspondant's Dinner Rocked! Wanda Sykes was hilarious and Obama wasn't too bad  Happy Mother's Day to all the mom's out there......,WH Correspondant's Dinner Rocked! Wanda Sykes was hilarious and Obama wasn't too bad Happy Mother's Day to all the mom's out there......,خۆشی
1751885285,سەیرکردنی یەکێک لە فیلمە خۆشەویستەکانم سپارکل + بڕۆ دواتر خواردن وەربگرە!,happiness,missJS09,Watching one of my fav movies Sparkle  + go get food later!,Watching one of my fav movies Sparkle + go get food later!,بەختەوەر
1751885288,FAWXING کرایۆنەکان,neutral,SarinaSuicide,FAWXING CRAYONS,FAWXING CRAYONS,ئاسایی
1751885335,من زۆر لە کاتی خەوتنم تێپەڕیم. gonna catch sum snl.,neutral,StaceyWapak,I'm up way past my bed time.  gonna catch sum snl.,I'm up way past my bed time. gonna catch sum snl.,ئاسایی
1751885422,لەگەڵ ڕوس و جۆ!,neutral,eedennn,With Russ and Joe!,With Russ and Joe!,ئاسایی
1751885460,ئەمڕۆ منداڵەکەی کریس لەدایک بوو!,neutral,awfuldirection,@lostinthesound  Chris' baby was born today!,Chris' baby was born today!,ئاسایی
1751885475,ئایا خراپە لێرە دانیشتووم و سەیری دووبارەکردنەوەی #پێنس دەکەم و وروژێم؟ پێم وایە قاوەیە، بەڵام... کێ دەزانێت.,worry,SKILLETfan01,"@superfro432 Is it bad that I'm sitting here watching a #Pens replay and getting excited? I think it's the coffee, but... Who knows.","Is it bad that I'm sitting here watching a #Pens replay and getting excited? I think it's the coffee, but... Who knows.",نیگەران
1751885487,تێدەگەم. پێموایە دەبێت هاندەری هاوکس زۆر لە تەکساس لە تویتەر هەبن.,neutral,bluefur,@JorinCowley I see. I guess there must be lots of Hawks fans in Texas on twitter.,I see. I guess there must be lots of Hawks fans in Texas on twitter.,ئاسایی
1751885533,ووتەیەکی خۆش وەک هەمیشە!,neutral,Scyranth,@TheBetterSexDoc nice quote as always!,nice quote as always!,ئاسایی
1751885680,هەموو درەنگ بەڵام ڤیدیۆی تویتەکەی بڵقەکەتم بینی ) awww,love,UrbanGlamxX,@LisaTheDiva all late but I seen your bubble tweet video ) awww,all late but I seen your bubble tweet video ) awww,خۆشەویستی
1751885692,چیم هەیە؟ زۆر شت.,worry,thisgoeshere,@CarCrashHearts what do i have? lots of stuff.,what do i have? lots of stuff.,نیگەران
1751885744,ئەم هەفتەیە خۆش بووە...هیوادارم هەفتەی داهاتوو لە 19 ڕۆژدا NYC باشتر بێت,fun,chrup,this week has been fun...i hope next week will be even better  NYC in 19 days,this week has been fun...i hope next week will be even better NYC in 19 days,خۆشی
1751885760,سەیرکردنی تەلەفزیۆن لەگەڵ باشترین کەسانی هەموو جیهان !!!!! دایکم و خوشکەکەم ئاگوس (: هەمووتانم خۆشدەوێت ! تویتەر ئێوە دواتر ها,love,MelinaPlaza,Watching TV with the best people in the whole world !!!!! My Mum and My Sis Agus (: Love you all ! Twitter you later ha,Watching TV with the best people in the whole world !!!!! My Mum and My Sis Agus (: Love you all ! Twitter you later ha,خۆشەویستی
1751885800,گوێگرتن لە داشبۆرد دانپێدانان &amp; ژماردنەوەی ڕۆژەکان بۆ دواوە تا کۆنسێرتەکە لە ١٦ی ئایار لەگەڵ...,happiness,jordancon,Listening to dashboard confessional &amp; counting down the days until the @varsityfc concert on May 16th with @ashgoz,Listening to dashboard confessional &amp; counting down the days until the concert on May 16th with,بەختەوەر
1751885817,تازە لە کارایۆکەوە گەڕاوەتەوە &amp; خواردنی ژەمی ئێوارە لەگەڵ ئیمیلی. زۆر خۆش بوو,love,gracecho94,just came back from karaoke &amp; eating dinner with emily. it was sooooo much fun,just came back from karaoke &amp; eating dinner with emily. it was sooooo much fun,خۆشەویستی
1751885907,بەڵێ خخخ ئەوە یەکێکی باشە .بیرت بێت کە خوارەوە هەمیشە سەرەوەیە .,happiness,Dacramsey,@coleryanxxx yes LOL that's good one .remeber that bottoms are always the top .,yes LOL that's good one .remeber that bottoms are always the top .,بەختەوەر
1751885908,ڕۆژێکی زۆر خۆشم بەسەر برد - زۆر کشانی و خەوتن لەبەر خۆردا,happiness,CircusKitty,@BabyPatches I had a very good day - lots of stretching and sleeping in the sun,I had a very good day - lots of stretching and sleeping in the sun,بەختەوەر
1751885947,تەنها کاتژمێرێکم بەسەر برد لە ئەنجامدانی بلۆگێکی دینۆ لە مایسپەیس. من زۆرم خۆشدەوێتeeee dinos! &lt;333 ئاه و فیلمەکە بەڕاستی کۆمیدی بوو.,worry,kaylascott,just spent an hour doing a dino blog on myspace. i loveeeee dinos! &lt;333 Oh and the movie was really funny.,just spent an hour doing a dino blog on myspace. i loveeeee dinos! &lt;333 Oh and the movie was really funny.,نیگەران
1751885950,بایۆشۆک بەقەد یەکەم جار کە یاریم پێکرد خەیاڵییە. ئێستا بخەو پاشان زیاتر Bioshock سبەی,fun,EvanZinser,Bioshock is as fantastic as the first time I played it. Now sleep then more Bioshock tomorrow,Bioshock is as fantastic as the first time I played it. Now sleep then more Bioshock tomorrow,خۆشی
1751886003,من زۆر خراپ نیم. تەنها هەوڵدان بۆ تێپەڕاندن تا بتوانم خەونەکە بژیم AND حوکمڕانی جیهان بکەم. پاشەکەوتکردن بۆ جلوبەرگی سوپەر هیرۆ.,neutral,wordcharmer,@sweetdreamer I'm not too bad. Just trying to get by so I can live the dream AND rule the world.   Saving up for a super hero costume.,I'm not too bad. Just trying to get by so I can live the dream AND rule the world. Saving up for a super hero costume.,ئاسایی
1751886008,بە تەواوی هەڵکەندنی بیرۆکەی دۆڵی ناپا! دەتوانم مامەڵە لەگەڵ شەراب و سواربوونی لیمۆدا بکەم,fun,BROOKSjbphoto,@JENjbphoto totally digging the napa valley idea! I can deal with wine and a limo ride,totally digging the napa valley idea! I can deal with wine and a limo ride,خۆشی
1751886019,پاشان ڕەنگە داوای بەرزکردنەوەی بەرزکردنەوەی لێ بکەین.,neutral,NadineZawacki,@DuaneCoffin then maybe we should ask Him for a raise.,then maybe we should ask Him for a raise.,ئاسایی
1751886032,ئەمڕۆ خەوتن ڕۆژێکی درێژ بوو ڕۆژی دایکان پیرۆز بێت بۆ هەموو دایکان لەوێ دەرەوە,relief,Michey_x33,Going I sleep today was a long day happy mothers day to all the moms out there,Going I sleep today was a long day happy mothers day to all the moms out there,ئارام
1751886103,ڕۆژی دایکان پیرۆز بێت بۆ هەمووان..من ئێستا یارمەتی من دەدەم.ئەو شایەنی ئەوە..ئێوەش دەبێ..,love,flipanese_mErvz,happy mothers day to all..im gonna help mine right now.she deserves it..you guys should too..,happy mothers day to all..im gonna help mine right now.she deserves it..you guys should too..,خۆشەویستی
1751886121,is hittin' the ole تۆزاوی ڕێڕەو w / میس مۆرگان.,worry,CooperCraigM,is hittin' the ole dusty trail w/ Miss Morgan.,is hittin' the ole dusty trail w/ Miss Morgan.,نیگەران
1751886143,یەکێکیان لە سەرەتای ئەم هەفتەیە وەرگیراوە! http://twitpic.com/4wb42,neutral,Beyondshay,One taken from earlier this week!  http://twitpic.com/4wb42,One taken from earlier this week! http://twitpic.com/4wb42,ئاسایی
1751886180,من بەداخەوە لە بەرنامەی ''جۆناس'' نائومێدم. نمایشی باش لە دیزنی= hannah montana &amp; جادووگەرەکانی شوێنی چەقبەستوو.,worry,taylorbeckett,I'm sadly dissapointed in the show ''Jonas''. Good shows on disney= hannah montana &amp; wizards of waverly place.,I'm sadly dissapointed in the show ''Jonas''. Good shows on disney= hannah montana &amp; wizards of waverly place.,نیگەران
1751886221,ها... پێم وابوو چێژ لە ئاماژەی Family Guy وەربگریت... و من لە تۆ بێزارترم,neutral,derekcody,@stephanierhenee ha... I thought you would enjoy the Family Guy reference... and I'm more bored than you,ha... I thought you would enjoy the Family Guy reference... and I'm more bored than you,ئاسایی
1751886224,&quot;گەشتێک لە دارستانەکاندا لەگەڵ چوار منداڵی بچووکدا ناتوانێت ئەوەندە ماندووکردن بێت، ڕاستە؟ هەڵە.&quot; خخخ.. هەوڵبدە بەڕاستی مازۆخیستی!,fun,rndspringer,"@jumblejim &quot;A hike in the woods with four little kids couldn't be that exhausting, right? Wrong.&quot;  LOL.. Try downright masochistic!","&quot;A hike in the woods with four little kids couldn't be that exhausting, right? Wrong.&quot; LOL.. Try downright masochistic!",خۆشی
1751886245,ئەگەر ئێوە ئارەزووی ئەوەتان هەیە سبەی سەیری تاتۆکردنم بکەن، ئاگادارم بکەنەوە!,fun,SinnamonLove,"If you guys would be interested in watching me get tattooed tomorrow, let me know!","If you guys would be interested in watching me get tattooed tomorrow, let me know!",خۆشی
1751886295,نووسینی ئەم پۆستە لەسەر ئایپاد تاچ نوێیەکەم!,enthusiasm,JeanOfmArc,Writing this post on my new iPod Touch!,Writing this post on my new iPod Touch!,پەرۆش
1751886346,لە تیپەکەتدا شوێنێکم بۆ دۆزیەوە؟؟ چاوت بتروکێنە چاوت بتروکێنە.,enthusiasm,MOHFANZ,@jadedcreative did you find me a spot on your team??  wink wink.,did you find me a spot on your team?? wink wink.,پەرۆش
1751886351,کاتێک هەژار بووین و لە ئەڵمانیا دەژیاین ئەوە شەممەی هەرزانی دڵخوازی ئێمە بوو. ئێستا یەکێکمان هەیە کە ٢٠min دوورە.,relief,aukestrel,@zeenell when we were poor and lived in Germany it was our favourite cheap Saturday. Now we have one 20min away.,when we were poor and lived in Germany it was our favourite cheap Saturday. Now we have one 20min away.,ئارام
1751886366,ئەو ئاهەنگە کاتێکی زۆر باش بوو تەنها 'پارانۆید' بوو وەک زەنگێک! لێێێێێدا,fun,AlyyyxJonas,that party was a great time  just got 'paranoid' by @jonasbrothers as a ringtone! yay,that party was a great time just got 'paranoid' by as a ringtone! yay,خۆشی
1751886381,میسی هیگینز کەیت ڤۆگێل گرەیس پۆتەر و شەوانە,empty,Poisonbykoolaid,Missy higgins kate voegele grace potter and the nocturnals,Missy higgins kate voegele grace potter and the nocturnals,بەتاڵ
1751886449,ئەوان شوێن من دەکەون,neutral,semipenguin,@IdRatherBeSki @siriuslyheather They follow my,They follow my,ئاسایی
1751886518,هێی کچ چۆن دەکەیت؟ ئایا چاوپێکەوتنە گەورەکەم بیستووە؟ http://kellyg.roneyzone.com,neutral,KellyG5,@KellyOlexa hey girl  How you doin? Did ya hear my BIG interview? http://kellyg.roneyzone.com,hey girl How you doin? Did ya hear my BIG interview? http://kellyg.roneyzone.com,ئاسایی
1751886544,مارگاریتا لەگەڵ مۆمۆکەم. بیری ئەوم کردووە.,happiness,RobertZepeda,Margaritas with my Momo. I've missed her.,Margaritas with my Momo. I've missed her.,بەختەوەر
1751886564,هەروەها لەگەڵ هاوڕێکانم سەیری فیلمێک دەکەم (twilight),neutral,FFMusic1,@GiulianaRancic Iï¿½m also watching a movie with friends (twilight),Iï¿½m also watching a movie with friends (twilight),ئاسایی
1751886586,هێه هێه. نامۆ بەڵام پێکەنیناوییە. سوپاس!,happiness,stevegarufi,@Pamela_Edwards Heh heh. Odd but amusing. Thanks!,Heh heh. Odd but amusing. Thanks!,بەختەوەر
1751886614,ئامین! بەڕوونی ئەگەر تۆ بیانناسیایە، نەیاندەتوانی ئەوە بڵێن! تۆ سەرسوڕهێنەریت! منیش بەدەستی دەهێنم، هەرچەندە... دەمژێت,sadness,kristenmdory,"@melissa_paige92 AMEN! Clearly, if they did know you, they wouldn't be able to say that! You're WONDERFUL!  I get it too, though... sucks","AMEN! Clearly, if they did know you, they wouldn't be able to say that! You're WONDERFUL! I get it too, though... sucks",دڵتەنگ
1751886662,نەخێر ناتوانم بگەمە گەشتەکە. من خه ڵكی فلیپنم,worry,FollowAnoopYay,"no @AlexisMarie23, I can't make it to the tour. I'm from Philippines",no I can't make it to the tour. I'm from Philippines,نیگەران
1751886683,ڕۆژی دایکان پیرۆز بێت پاولا,happiness,govaughn,@PaulaCampbell Happy Mothers Day Paula,Happy Mothers Day Paula,بەختەوەر
1751886733,دوبارە سوپاس,relief,darjeelingtea,@DC_VulcanRaven thanks again,thanks again,ئارام
1751886904,کاتێکە بۆ چوونە مەلەکردن لەناو ئاوی بەستوو لە کالیس. بەڵێ!,fun,_tri_state_,time to go swimming in the freezing water at kalies. yeah!,time to go swimming in the freezing water at kalies. yeah!,خۆشی
1751886914,سوپاس بۆ لینکەکە. زەردەخەنەی لێکردم,happiness,enthymeem,@Personal_Trainr Thanks for the link.  It made me smile,Thanks for the link. It made me smile,بەختەوەر
1751886931,ئێستا ماوەیەکە هەمبووە، تەنها لە ئەگەری ئەوەی. و بەڵێ، سبەی جارێکی تر دەست بە کارکردن دەکەمەوە لەوێ. زۆر بە پەرۆشەوە,happiness,pederson,"@Joannah11 I've had @hempware for a while now, just in case. And yeah, I start work there again tomorrow. Very excited","I've had for a while now, just in case. And yeah, I start work there again tomorrow. Very excited",بەختەوەر
1751886999,وتی نەهەنگەکە &amp; دایکی دایک؟ باشە!,enthusiasm,E_M_I_L_Y_,Said The Whale &amp; Mother Mother? OK!,Said The Whale &amp; Mother Mother? OK!,پەرۆش
1751887003,haha i WISH i coudl meet you.. پێویستە لە seattle بوەستیت هەندێک کات ماڵەوەی STARBUKS ;) I LOVE YOU DAVID!!,love,G0DisADj,@David_Henrie haha i WISH i coudl meet you.. you should stop by seattle some time  home of the STARBUKS ;) I LOVE YOU DAVID!!,haha i WISH i coudl meet you.. you should stop by seattle some time home of the STARBUKS ;) I LOVE YOU DAVID!!,خۆشەویستی
1751887029,دڵخۆش thats دواجار هاوین و ناتوانن چاوەڕێ بکەن بۆ ئەوەی تەمەنی 21 ساڵ بێت لەسەر weds!!!!!!!,fun,despacil,happy thats its finally summer  and cant wait to turn 21 on weds!!!!!!!,happy thats its finally summer and cant wait to turn 21 on weds!!!!!!!,خۆشی
1751887107,زۆر خۆشحاڵم کە دواجار تەواو بووم لە یاری کۆتایی!,surprise,lizzg29,So glad I'm finally done with finals!,So glad I'm finally done with finals!,سوپرایز
1751887132,بچۆرە ناو منەوە نەڕۆم. خخخ لانیکەم من هیواکانم بەدەست نەهێنا,neutral,Jonotorious,Get into me not going. lol at least I didnt get my hopes up,Get into me not going. lol at least I didnt get my hopes up,ئاسایی
1751887158,ئایا ستار ترێکت بینیوە؟ ئێستا ناتوانم بخەوم.........زۆر کردار. ناتوانێت بای دابەزێت!!!,enthusiasm,pamperry,@robinware Did you see Star Trek? Now I can't sleep.........too much action. Can't wind down!!!,Did you see Star Trek? Now I can't sleep.........too much action. Can't wind down!!!,پەرۆش
1751887176,هاه! ئەوانەی کە بریقەدارن لەو کاتەدا.,fun,asphaltcowgrrl,@DakotaCassidy Hah!  Sparkly ones at that.,Hah! Sparkly ones at that.,خۆشی
1751887246,گەڕانەوە لە SOAP، soooo خۆش.,neutral,awfuldirection,"Back from SOAP, soooo fun.","Back from SOAP, soooo fun.",ئاسایی
1751887262,هاهاها! Crys، تۆ فڕێدانی فیوزەکان جوڵەیەکی ئاساییە,happiness,THabsburg,"@CrysWinchester HAHAAH! Crys, you blowing the fuses is a typical move","HAHAAH! Crys, you blowing the fuses is a typical move",بەختەوەر
1751887314,یای ئێمە زووتر دەڕۆین! ناتوانم چاوەڕێ بکەم تا بگەڕێمەوە بۆ هاوسۆن!,worry,davidsupreme,Yay we're gonna leave earlier!  Can't wait to get back to Hawthorne!,Yay we're gonna leave earlier! Can't wait to get back to Hawthorne!,نیگەران
1751887348,حەز دەکەم بابەتی میوەییەکەت بخەمە سەر ماڵپەڕەکەم ئەگەر ڕێگەت پێبدەیت,happiness,AncientSoul,@Pamluther I'd like to put your fruity article on my website if you'll permit,I'd like to put your fruity article on my website if you'll permit,بەختەوەر
1751887401,ناتوانم، من دەخوێنم بۆ ئەوەی شکست نەهێنم وەرە، من هەندێک تۆرتێلینی یان مریشک یان زەڵاتەی مریشکت بۆ دروست دەکەم.,sadness,xxsweetatixx,"@theclairemarie I can't, I'm studying so I don't fail  Come over, I'll make u some tortellini or chicken or a chicken salad.","I can't, I'm studying so I don't fail Come over, I'll make u some tortellini or chicken or a chicken salad.",دڵتەنگ
1751887414,دەبێت دوکانەکەت زیاد بکەم بۆ خۆشەویستەکانم! من پێچانی دەرزیەکانتم خۆشدەوێت. لە ئێستادا دەرزیەکانم هەموویان لەناو سەبەتەیەکدا لە گێژاودان,love,julielovestrav,@ADKmama I'll have to add your shop to my favorites! I love your needle wraps. Right now my needles are all in a mess in a basket,I'll have to add your shop to my favorites! I love your needle wraps. Right now my needles are all in a mess in a basket,خۆشەویستی
1751887554,*ئاماژە بە پەیامی فەیسبووک دەکات*,neutral,PuppyToast,@CareFtw *points at Facebook message*,*points at Facebook message*,ئاسایی
1751887570,"رۆژی دایکان پیرۆز بێت,",neutral,nezzle,"Happy Mother's Day, @ninalo","Happy Mother's Day,",ئاسایی
1751887611,http://twitpic.com/4wc1k - jake ناوی خۆی تۆمار دەکات بۆ تویتەرێک!,neutral,NikkiBoon,http://twitpic.com/4wc1k - jake is signing up for a twitter!,http://twitpic.com/4wc1k - jake is signing up for a twitter!,ئاسایی
1751887625,پێیەکان ئازاریان هەیە...لە کۆتاییدا لە جێگادا...ئەم چەقۆیە لەبیر ناکات کاتێک کۆتایی دێت...ڕۆژێکی زۆر زۆر بەرهەمدار ئەمڕۆ هەرچەندە,happiness,joyouscomms,Feet hurt...finally in bed...will not forget this crunch when it's over...very very productive day today though,Feet hurt...finally in bed...will not forget this crunch when it's over...very very productive day today though,بەختەوەر
1751887630,سەیرکردنی snl چونکە خۆشەویستی ژیانم میواندارییە,love,Emariee,Watching snl because the love of my life is hosting,Watching snl because the love of my life is hosting,خۆشەویستی
1751887631,کارکردن لەسەر ڕێگام لە ڕێگەی مەزەیەکی Myst لە کاتێکدا ڤیدیۆکەم هەناردە دەکرێت,surprise,joshw,working my way through a Myst maze while my video exports,working my way through a Myst maze while my video exports,سوپرایز
1751887744,ئەمڕۆ لە ڕووداوێکی پاسکیلدا کچێکی ساوا قاچی خۆی ڕشت. هیچ گۆزێکی نەدۆزیەوە، ناچار بوو لاینەری پانتی و شریتی پزیشکی بەکاربهێنێت بۆ ئەوەی پەچەی بکات.,surprise,matildham,"Baby girl scraped her leg in a bike accident today. Couldn't find any gauze, had to use panty liners and medical tape to patch her up.","Baby girl scraped her leg in a bike accident today. Couldn't find any gauze, had to use panty liners and medical tape to patch her up.",سوپرایز
1751887784,تکایە سەردانی http://vzerohost.com/info بکەن و ناوت تۆمار بکەن بۆ تاقیکردنەوەی ئەلفا بۆ خزمەتگوزاری هۆستکردنی وێنەکانم!,neutral,LukeBro,Please visit http://vzerohost.com/info and sign up to alpha test my image hosting service!,Please visit http://vzerohost.com/info and sign up to alpha test my image hosting service!,ئاسایی
1751887951,سڵاو هەمووان، چی؟ کاتژمێر و نیوێکی تر کارم دەستکەوت بۆیە شتێکم پێ بڵێ کە پێت وایە نازانم....ئەمە دەبێت کارێکی باش بێت,sadness,f00fyf00f3rz,"hey everyone, whats up? i got another hour and a half of work so tell me something you think i wouldnt know....this should be a good one","hey everyone, whats up? i got another hour and a half of work so tell me something you think i wouldnt know....this should be a good one",دڵتەنگ
1751887994,لەگەڵ تۆ خانمان کە دواکەوتوو دەبن,empty,jazzy71492,with thee ladies getting retarded,with thee ladies getting retarded,بەتاڵ
1751888023,خۆشم دەوێی. هاها =] پەیوەندی بە یانەکەوە بکە لە! خخخ تکایە HAC 36 یان 40cm پەیوەندیت پێوە دەکات. جۆن باسی ڕۆنی بۆ کردم، تۆ دەتوانیت بیکەیت! وای,love,OhhCore,"@Izzy_Artest  LOVING YOU. Haha =] join the club than! lol please  HAC 36 or 40cm is calling you. Jon told me about Ron, you can do it! LOL","LOVING YOU. Haha =] join the club than! lol please HAC 36 or 40cm is calling you. Jon told me about Ron, you can do it! LOL",خۆشەویستی
1751888063,لەبەرکردنی &quot;وەنەوشەیی لەگەڵ خولیایەک&quot; لەلایەن OPI و من بە تەواوی خۆشم دەوێت!!,happiness,StephalliJane23,Wearing &quot;purple with a passion&quot; by OPI and I absolutely love it!!,Wearing &quot;purple with a passion&quot; by OPI and I absolutely love it!!,بەختەوەر
1751888101,لە دەرەوەی دوشەکە، زۆر خراپە جەستن نەیتوانی شەوەکە بەسەر ببات. هاها,sadness,AlyssaCherie,"outta the shower, too bad justin couldn't spend the night.  haha","outta the shower, too bad justin couldn't spend the night. haha",دڵتەنگ
1751888139,http://twitpic.com/4wc1y - درز خستنە سەر خۆم زیاتر &amp; زیاتر بەرەو سەرەوە.. فۆتۆبووتینگ ئیسفونفۆربانی ڤۆڵۆمێن ئاینز!,happiness,bunnypuffs,http://twitpic.com/4wc1y - Cracking myself more &amp; more up..  PhootoBoothingisFunForBunny Volumen Eins!,http://twitpic.com/4wc1y - Cracking myself more &amp; more up.. PhootoBoothingisFunForBunny Volumen Eins!,بەختەوەر
1751888186,باوکم تەنها بلاکبێری کۆنەکەی پێدام. ئەوەندە کۆن نییە... بەڵام تەنانەت تۆپی سکڕۆڵیشی نییە. من ئەو بۆڵدەم دەوێت.,worry,rawrvee,Dad just gave me his old BlackBerry. Not that old... But it doesn't even have a scroll ball. I want that Bold.,Dad just gave me his old BlackBerry. Not that old... But it doesn't even have a scroll ball. I want that Bold.,نیگەران
1751888315,ئەمڕۆ خۆش بوو من &lt;3 کۆبوونەوە بۆردیەکان! سێتی ئاکۆستیکی تەنها soo دیاردە بوو!,happiness,Imatoughcookie,Today was fun  I &lt;3 meeting boardies! The acoustic set was just soo phenomenal!,Today was fun I &lt;3 meeting boardies! The acoustic set was just soo phenomenal!,بەختەوەر
1751888323,ئەوان شوێنم دەکەون,neutral,semipenguin,@IdRatherBeSki @siriuslyheather They follow me,They follow me,ئاسایی
1751888344,سەیرکردنی SNL gahhhhh Will Forte زۆر خۆشە!!!,love,BubblesFoster,Watching SNL  gahhhhh Will Forte is soooooo funty!!!,Watching SNL gahhhhh Will Forte is soooooo funty!!!,خۆشەویستی
1751888454,سوپاس هەوڵ دەدات ڕەفتار بکات,neutral,Blanquis26,@billzucker thanks will try to behave,thanks will try to behave,ئاسایی
1751888461,کولێرە باشە,neutral,grimmith,cookies are good,cookies are good,ئاسایی
